Location,FIPS,Category,geoid,pctChange,geoID
"Hancock County, Ohio",39063,Cardiovascular diseases,0500000US39063,-46.49,0500000US39063
"Hardin County, Ohio",39065,Cardiovascular diseases,0500000US39065,-32.18,0500000US39065
"Harrison County, Ohio",39067,Cardiovascular diseases,0500000US39067,-37.46,0500000US39067
"Henry County, Ohio",39069,Cardiovascular diseases,0500000US39069,-47.41,0500000US39069
"Highland County, Ohio",39071,Cardiovascular diseases,0500000US39071,-46.38,0500000US39071
"Hocking County, Ohio",39073,Cardiovascular diseases,0500000US39073,-44.25,0500000US39073
"Holmes County, Ohio",39075,Cardiovascular diseases,0500000US39075,-44.4,0500000US39075
"Huron County, Ohio",39077,Cardiovascular diseases,0500000US39077,-49.96,0500000US39077
"Jackson County, Ohio",39079,Cardiovascular diseases,0500000US39079,-44.01,0500000US39079
"Jefferson County, Ohio",39081,Cardiovascular diseases,0500000US39081,-37.23,0500000US39081
"Knox County, Ohio",39083,Cardiovascular diseases,0500000US39083,-49.8,0500000US39083
"Lake County, Ohio",39085,Cardiovascular diseases,0500000US39085,-51.65,0500000US39085
"Lawrence County, Ohio",39087,Cardiovascular diseases,0500000US39087,-49.25,0500000US39087
"Licking County, Ohio",39089,Cardiovascular diseases,0500000US39089,-54.33,0500000US39089
"Logan County, Ohio",39091,Cardiovascular diseases,0500000US39091,-42.42,0500000US39091
"Lorain County, Ohio",39093,Cardiovascular diseases,0500000US39093,-51.77,0500000US39093
"Lucas County, Ohio",39095,Cardiovascular diseases,0500000US39095,-46.19,0500000US39095
"Madison County, Ohio",39097,Cardiovascular diseases,0500000US39097,-58.39,0500000US39097
"Mahoning County, Ohio",39099,Cardiovascular diseases,0500000US39099,-47.75,0500000US39099
"Marion County, Ohio",39101,Cardiovascular diseases,0500000US39101,-43.32,0500000US39101
"Medina County, Ohio",39103,Cardiovascular diseases,0500000US39103,-53.59,0500000US39103
"Meigs County, Ohio",39105,Cardiovascular diseases,0500000US39105,-42.39,0500000US39105
"Mercer County, Ohio",39107,Cardiovascular diseases,0500000US39107,-39.87,0500000US39107
"Miami County, Ohio",39109,Cardiovascular diseases,0500000US39109,-53.77,0500000US39109
"Monroe County, Ohio",39111,Cardiovascular diseases,0500000US39111,-37.42,0500000US39111
"Montgomery County, Ohio",39113,Cardiovascular diseases,0500000US39113,-51.23,0500000US39113
"Morgan County, Ohio",39115,Cardiovascular diseases,0500000US39115,-53.45,0500000US39115
"Morrow County, Ohio",39117,Cardiovascular diseases,0500000US39117,-49.17,0500000US39117
"Muskingum County, Ohio",39119,Cardiovascular diseases,0500000US39119,-50.43,0500000US39119
"Noble County, Ohio",39121,Cardiovascular diseases,0500000US39121,-59.37,0500000US39121
"Ottawa County, Ohio",39123,Cardiovascular diseases,0500000US39123,-53.6,0500000US39123
"Paulding County, Ohio",39125,Cardiovascular diseases,0500000US39125,-49.61,0500000US39125
"Perry County, Ohio",39127,Cardiovascular diseases,0500000US39127,-43.07,0500000US39127
"Pickaway County, Ohio",39129,Cardiovascular diseases,0500000US39129,-51.52,0500000US39129
"Pike County, Ohio",39131,Cardiovascular diseases,0500000US39131,-47.35,0500000US39131
"Portage County, Ohio",39133,Cardiovascular diseases,0500000US39133,-46.91,0500000US39133
"Preble County, Ohio",39135,Cardiovascular diseases,0500000US39135,-36.49,0500000US39135
"Putnam County, Ohio",39137,Cardiovascular diseases,0500000US39137,-49.96,0500000US39137
"Richland County, Ohio",39139,Cardiovascular diseases,0500000US39139,-50.03,0500000US39139
"Ross County, Ohio",39141,Cardiovascular diseases,0500000US39141,-44.69,0500000US39141
"Sandusky County, Ohio",39143,Cardiovascular diseases,0500000US39143,-49.44,0500000US39143
"Scioto County, Ohio",39145,Cardiovascular diseases,0500000US39145,-39.92,0500000US39145
"Seneca County, Ohio",39147,Cardiovascular diseases,0500000US39147,-41.53,0500000US39147
"Shelby County, Ohio",39149,Cardiovascular diseases,0500000US39149,-45.89,0500000US39149
"Stark County, Ohio",39151,Cardiovascular diseases,0500000US39151,-53.24,0500000US39151
"Summit County, Ohio",39153,Cardiovascular diseases,0500000US39153,-48.11,0500000US39153
"Trumbull County, Ohio",39155,Cardiovascular diseases,0500000US39155,-43.63,0500000US39155
"Tuscarawas County, Ohio",39157,Cardiovascular diseases,0500000US39157,-50.1,0500000US39157
"Union County, Ohio",39159,Cardiovascular diseases,0500000US39159,-55.28,0500000US39159
"Van Wert County, Ohio",39161,Cardiovascular diseases,0500000US39161,-47.63,0500000US39161
"Vinton County, Ohio",39163,Cardiovascular diseases,0500000US39163,-40.32,0500000US39163
"Warren County, Ohio",39165,Cardiovascular diseases,0500000US39165,-55.45,0500000US39165
"Washington County, Ohio",39167,Cardiovascular diseases,0500000US39167,-49.94,0500000US39167
"Wayne County, Ohio",39169,Cardiovascular diseases,0500000US39169,-48.03,0500000US39169
"Williams County, Ohio",39171,Cardiovascular diseases,0500000US39171,-47.59,0500000US39171
"Wood County, Ohio",39173,Cardiovascular diseases,0500000US39173,-47.55,0500000US39173
"Wyandot County, Ohio",39175,Cardiovascular diseases,0500000US39175,-45.79,0500000US39175
"Adair County, Oklahoma",40001,Cardiovascular diseases,0500000US40001,-37.2,0500000US40001
"Alfalfa County, Oklahoma",40003,Cardiovascular diseases,0500000US40003,-34.54,0500000US40003
"Atoka County, Oklahoma",40005,Cardiovascular diseases,0500000US40005,-31.76,0500000US40005
"Beaver County, Oklahoma",40007,Cardiovascular diseases,0500000US40007,-40.45,0500000US40007
"Beckham County, Oklahoma",40009,Cardiovascular diseases,0500000US40009,-19.47,0500000US40009
"Blaine County, Oklahoma",40011,Cardiovascular diseases,0500000US40011,-30.61,0500000US40011
"Bryan County, Oklahoma",40013,Cardiovascular diseases,0500000US40013,-39.41,0500000US40013
"Caddo County, Oklahoma",40015,Cardiovascular diseases,0500000US40015,-23.7,0500000US40015
"Canadian County, Oklahoma",40017,Cardiovascular diseases,0500000US40017,-38.31,0500000US40017
"Carter County, Oklahoma",40019,Cardiovascular diseases,0500000US40019,-21.64,0500000US40019
"Cherokee County, Oklahoma",40021,Cardiovascular diseases,0500000US40021,-25.84,0500000US40021
"Choctaw County, Oklahoma",40023,Cardiovascular diseases,0500000US40023,-21.55,0500000US40023
"Cimarron County, Oklahoma",40025,Cardiovascular diseases,0500000US40025,-42.88,0500000US40025
"Cleveland County, Oklahoma",40027,Cardiovascular diseases,0500000US40027,-41.74,0500000US40027
"Coal County, Oklahoma",40029,Cardiovascular diseases,0500000US40029,-10.45,0500000US40029
"Comanche County, Oklahoma",40031,Cardiovascular diseases,0500000US40031,-32.55,0500000US40031
"Cotton County, Oklahoma",40033,Cardiovascular diseases,0500000US40033,-23.75,0500000US40033
"Craig County, Oklahoma",40035,Cardiovascular diseases,0500000US40035,-29.71,0500000US40035
"Creek County, Oklahoma",40037,Cardiovascular diseases,0500000US40037,-27.68,0500000US40037
"Custer County, Oklahoma",40039,Cardiovascular diseases,0500000US40039,-28.18,0500000US40039
"Delaware County, Oklahoma",40041,Cardiovascular diseases,0500000US40041,-33.15,0500000US40041
"Dewey County, Oklahoma",40043,Cardiovascular diseases,0500000US40043,-13.54,0500000US40043
"Ellis County, Oklahoma",40045,Cardiovascular diseases,0500000US40045,-30.73,0500000US40045
"Garfield County, Oklahoma",40047,Cardiovascular diseases,0500000US40047,-36.05,0500000US40047
"Garvin County, Oklahoma",40049,Cardiovascular diseases,0500000US40049,-19.56,0500000US40049
"Grady County, Oklahoma",40051,Cardiovascular diseases,0500000US40051,-25.24,0500000US40051
"Grant County, Oklahoma",40053,Cardiovascular diseases,0500000US40053,-32.98,0500000US40053
"Greer County, Oklahoma",40055,Cardiovascular diseases,0500000US40055,-23.39,0500000US40055
"Harmon County, Oklahoma",40057,Cardiovascular diseases,0500000US40057,-31.7,0500000US40057
"Harper County, Oklahoma",40059,Cardiovascular diseases,0500000US40059,-25.05,0500000US40059
"Haskell County, Oklahoma",40061,Cardiovascular diseases,0500000US40061,-31.96,0500000US40061
"Hughes County, Oklahoma",40063,Cardiovascular diseases,0500000US40063,-13.77,0500000US40063
"Jackson County, Oklahoma",40065,Cardiovascular diseases,0500000US40065,-27.31,0500000US40065
"Jefferson County, Oklahoma",40067,Cardiovascular diseases,0500000US40067,-20.17,0500000US40067
"Johnston County, Oklahoma",40069,Cardiovascular diseases,0500000US40069,-35.7,0500000US40069
"Kay County, Oklahoma",40071,Cardiovascular diseases,0500000US40071,-32.02,0500000US40071
"Kingfisher County, Oklahoma",40073,Cardiovascular diseases,0500000US40073,-25.84,0500000US40073
"Kiowa County, Oklahoma",40075,Cardiovascular diseases,0500000US40075,-10.33,0500000US40075
"Latimer County, Oklahoma",40077,Cardiovascular diseases,0500000US40077,-38.82,0500000US40077
"Le Flore County, Oklahoma",40079,Cardiovascular diseases,0500000US40079,-30.39,0500000US40079
"Lincoln County, Oklahoma",40081,Cardiovascular diseases,0500000US40081,-28.54,0500000US40081
"Logan County, Oklahoma",40083,Cardiovascular diseases,0500000US40083,-48.67,0500000US40083
"Love County, Oklahoma",40085,Cardiovascular diseases,0500000US40085,-32.21,0500000US40085
"Major County, Oklahoma",40093,Cardiovascular diseases,0500000US40093,-15.88,0500000US40093
"Marshall County, Oklahoma",40095,Cardiovascular diseases,0500000US40095,-39.63,0500000US40095
"Mayes County, Oklahoma",40097,Cardiovascular diseases,0500000US40097,-31.81,0500000US40097
"McClain County, Oklahoma",40087,Cardiovascular diseases,0500000US40087,-30.85,0500000US40087
"McCurtain County, Oklahoma",40089,Cardiovascular diseases,0500000US40089,-36.85,0500000US40089
"McIntosh County, Oklahoma",40091,Cardiovascular diseases,0500000US40091,-31.69,0500000US40091
"Murray County, Oklahoma",40099,Cardiovascular diseases,0500000US40099,-19.89,0500000US40099
"Muskogee County, Oklahoma",40101,Cardiovascular diseases,0500000US40101,-28.57,0500000US40101
"Noble County, Oklahoma",40103,Cardiovascular diseases,0500000US40103,-44.88,0500000US40103
"Nowata County, Oklahoma",40105,Cardiovascular diseases,0500000US40105,-34.71,0500000US40105
"Okfuskee County, Oklahoma",40107,Cardiovascular diseases,0500000US40107,-20.62,0500000US40107
"Oklahoma County, Oklahoma",40109,Cardiovascular diseases,0500000US40109,-36.83,0500000US40109
"Okmulgee County, Oklahoma",40111,Cardiovascular diseases,0500000US40111,-37.02,0500000US40111
"Osage County, Oklahoma",40113,Cardiovascular diseases,0500000US40113,-36.18,0500000US40113
"Ottawa County, Oklahoma",40115,Cardiovascular diseases,0500000US40115,-27.51,0500000US40115
"Pawnee County, Oklahoma",40117,Cardiovascular diseases,0500000US40117,-26.03,0500000US40117
"Payne County, Oklahoma",40119,Cardiovascular diseases,0500000US40119,-41.44,0500000US40119
"Pittsburg County, Oklahoma",40121,Cardiovascular diseases,0500000US40121,-18.28,0500000US40121
"Pontotoc County, Oklahoma",40123,Cardiovascular diseases,0500000US40123,-27.82,0500000US40123
"Pottawatomie County, Oklahoma",40125,Cardiovascular diseases,0500000US40125,-33.11,0500000US40125
"Pushmataha County, Oklahoma",40127,Cardiovascular diseases,0500000US40127,-20.78,0500000US40127
"Roger Mills County, Oklahoma",40129,Cardiovascular diseases,0500000US40129,-33.84,0500000US40129
"Rogers County, Oklahoma",40131,Cardiovascular diseases,0500000US40131,-36.2,0500000US40131
"Seminole County, Oklahoma",40133,Cardiovascular diseases,0500000US40133,-25.43,0500000US40133
"Sequoyah County, Oklahoma",40135,Cardiovascular diseases,0500000US40135,-30.91,0500000US40135
"Stephens County, Oklahoma",40137,Cardiovascular diseases,0500000US40137,-14.26,0500000US40137
"Texas County, Oklahoma",40139,Cardiovascular diseases,0500000US40139,-39.53,0500000US40139
"Tillman County, Oklahoma",40141,Cardiovascular diseases,0500000US40141,-36.33,0500000US40141
"Tulsa County, Oklahoma",40143,Cardiovascular diseases,0500000US40143,-36.84,0500000US40143
"Wagoner County, Oklahoma",40145,Cardiovascular diseases,0500000US40145,-32.7,0500000US40145
"Washington County, Oklahoma",40147,Cardiovascular diseases,0500000US40147,-33.83,0500000US40147
"Washita County, Oklahoma",40149,Cardiovascular diseases,0500000US40149,-27.53,0500000US40149
"Woods County, Oklahoma",40151,Cardiovascular diseases,0500000US40151,-17.82,0500000US40151
"Woodward County, Oklahoma",40153,Cardiovascular diseases,0500000US40153,-23.56,0500000US40153
"Baker County, Oregon",41001,Cardiovascular diseases,0500000US41001,-42.22,0500000US41001
"Benton County, Oregon",41003,Cardiovascular diseases,0500000US41003,-50.96,0500000US41003
"Clackamas County, Oregon",41005,Cardiovascular diseases,0500000US41005,-53.98,0500000US41005
"Clatsop County, Oregon",41007,Cardiovascular diseases,0500000US41007,-45.64,0500000US41007
"Columbia County, Oregon",41009,Cardiovascular diseases,0500000US41009,-52.85,0500000US41009
"Coos County, Oregon",41011,Cardiovascular diseases,0500000US41011,-41.38,0500000US41011
"Crook County, Oregon",41013,Cardiovascular diseases,0500000US41013,-53.58,0500000US41013
"Curry County, Oregon",41015,Cardiovascular diseases,0500000US41015,-28.4,0500000US41015
"Deschutes County, Oregon",41017,Cardiovascular diseases,0500000US41017,-57.81,0500000US41017
"Douglas County, Oregon",41019,Cardiovascular diseases,0500000US41019,-44.91,0500000US41019
"Gilliam County, Oregon",41021,Cardiovascular diseases,0500000US41021,-53.55,0500000US41021
"Grant County, Oregon",41023,Cardiovascular diseases,0500000US41023,-56.66,0500000US41023
"Harney County, Oregon",41025,Cardiovascular diseases,0500000US41025,-54.01,0500000US41025
"Hood River County, Oregon",41027,Cardiovascular diseases,0500000US41027,-53.15,0500000US41027
"Jackson County, Oregon",41029,Cardiovascular diseases,0500000US41029,-45,0500000US41029
"Jefferson County, Oregon",41031,Cardiovascular diseases,0500000US41031,-52.08,0500000US41031
"Josephine County, Oregon",41033,Cardiovascular diseases,0500000US41033,-42.73,0500000US41033
"Klamath County, Oregon",41035,Cardiovascular diseases,0500000US41035,-46.11,0500000US41035
"Lake County, Oregon",41037,Cardiovascular diseases,0500000US41037,-52.06,0500000US41037
"Lane County, Oregon",41039,Cardiovascular diseases,0500000US41039,-47.76,0500000US41039
"Lincoln County, Oregon",41041,Cardiovascular diseases,0500000US41041,-48.76,0500000US41041
"Linn County, Oregon",41043,Cardiovascular diseases,0500000US41043,-40.22,0500000US41043
"Malheur County, Oregon",41045,Cardiovascular diseases,0500000US41045,-36.12,0500000US41045
"Marion County, Oregon",41047,Cardiovascular diseases,0500000US41047,-49,0500000US41047
"Morrow County, Oregon",41049,Cardiovascular diseases,0500000US41049,-54.53,0500000US41049
"Multnomah County, Oregon",41051,Cardiovascular diseases,0500000US41051,-53.12,0500000US41051
"Polk County, Oregon",41053,Cardiovascular diseases,0500000US41053,-53.22,0500000US41053
"Sherman County, Oregon",41055,Cardiovascular diseases,0500000US41055,-54.5,0500000US41055
